1423890103 220 1 1
1423891995 221 1 1
1423900304 222 1 1
1423900916 223 1 1
1423900981 224 1 1
1423901208 225 1 1
1423901221 226 1 1
1423903480 227 1 1
1423903917 228 1 1
1423912386 229 1 1
1423912632 230 1 1
1423913235 231 1 1
1423926735 232 1 1
1423982158 233 1 1
1423984982 234 1 1
1423994099 235 1 1
1424071366 236 1 1
1424071380 237 1 1
1424086208 238 1 1
1424086475 239 1 1
1424087348 240 1 1
1424087518 241 1 1
1424089067 242 1 1
1424091535 243 1 1
1424091583 244 1 1
1424330347 245 1 1
1424351630 246 1 1
1424408598 247 1 1
1424442895 248 1 1
1424442927 249 1 1
1424500645 250 1 1
1424509281 251 1 1
1424509429 252 1 1
1424509827 253 1 1
1424510148 254 1 1
1424512422 254 2 1
1424532334 254 3 1
1424533064 255 3 1
1424592452 256 3 1
1424941949 257 3 1
1424947577 258 3 1
1425028516 259 3 1
1425028949 260 3 1
1425031342 261 3 1
1425040022 262 3 1
1425093883 263 3 1
1425098081 264 3 1
1425106562 265 3 1
1425108825 266 3 1
1425112373 267 3 1
1425120967 268 3 1
1425126081 269 3 1
1425126106 270 3 1
1425127181 271 3 1
1425186290 272 3 1
1425187296 273 3 1
1425202728 274 3 1
1425203117 275 3 1
1436101220 276 3 1
1436171698 277 3 1
1436172110 278 3 1
1436701504 279 3 1
1436701583 280 3 1
1436703298 281 3 1
1436760950 282 3 1
1436762732 283 3 1
1436798112 284 3 1
1436798198 285 3 1
1436952772 286 3 1
1436968793 287 3 1
1437036523 288 3 1
1437037449 289 3 1
1437212067 290 3 1
1437212143 291 3 1
1437220137 292 3 1
1437274922 293 3 1
1437275351 294 3 1
1437275378 295 3 1
1437281256 296 3 1
1437281273 297 3 1
1437472159 298 3 1
1437736154 299 3 1
1437736183 300 3 1
1437798973 301 3 1
1437814328 302 3 1
1437818682 303 3 1
